ID,Population,Colour,BodyRegion,Background,Background2,dS,dL
m19c,Kenya,courtship,gular,Leaf_B2,other,5.886249691,19.3164373
m19c,Kenya,courtship,gular,Leaf_T1,other,2.447527888,41.1577733
m19c,Kenya,courtship,gular,Leaf_T2,other,3.893830163,39.6351542
m19c,Kenya,courtship,gular,Stem1,other,6.576775388,21.2588186
m19c,Kenya,courtship,gular,Stem2,other,5.884220174,26.6835773
m19c,Kenya,courtship,gular,Leaf_B1,other,3.681583155,28.8366611
m19c,Kenya,courtship,gular,Leaf_B2,other,5.314752065,28.9303648
m19c,Kenya,courtship,gular,Leaf_T1,other,1.844484738,50.7717007
m19c,Kenya,courtship,gular,Leaf_T2,other,3.111376672,49.2490816
m19c,Kenya,courtship,gular,Stem1,other,6.247769418,30.8727461
m19c,Kenya,courtship,gular,Stem2,other,5.430468103,36.2975047
m203,Kenya,courtship,gular,Leaf_B1,other,4.335742597,23.9440768
m203,Kenya,courtship,gular,Leaf_B2,other,5.979490633,24.0377805
m203,Kenya,courtship,gular,Leaf_T1,other,1.915826763,45.8791164
m203,Kenya,courtship,gular,Leaf_T2,other,3.763678121,44.3564973
m203,Kenya,courtship,gular,Stem1,other,6.837134908,25.9801618
m203,Kenya,courtship,gular,Stem2,other,6.042302128,31.4049204
m20b,Kenya,courtship,gular,Leaf_B1,other,3.938779138,27.3017526
m20b,Kenya,courtship,gular,Leaf_B2,other,5.578036768,27.3954563
m20b,Kenya,courtship,gular,Leaf_T1,other,2.237004704,49.2367922
m20b,Kenya,courtship,gular,Leaf_T2,other,3.572571823,47.7141732
m20b,Kenya,courtship,gular,Stem1,other,6.345146134,29.3378376
m20b,Kenya,courtship,gular,Stem2,other,5.590582037,34.7625963
m20b,Kenya,courtship,gular,Leaf_B1,other,4.226657417,27.5018863
m20b,Kenya,courtship,gular,Leaf_B2,other,5.820075227,27.59559
m20b,Kenya,courtship,gular,Leaf_T1,other,2.163410551,49.4369259
m20b,Kenya,courtship,gular,Leaf_T2,other,3.693692931,47.9143068
m20b,Kenya,courtship,gular,Stem1,other,6.584533077,29.5379713
m20b,Kenya,courtship,gular,Stem2,other,5.872783963,34.9627299
m211,Kenya,courtship,gular,Leaf_B1,other,2.993056997,32.6848664
m211,Kenya,courtship,gular,Leaf_B2,other,4.621353558,32.7785701
m211,Kenya,courtship,gular,Leaf_T1,other,3.36442557,54.619906
m211,Kenya,courtship,gular,Leaf_T2,other,3.470019697,53.0972869
m211,Kenya,courtship,gular,Stem1,other,5.140896543,34.7209514
m211,Kenya,courtship,gular,Stem2,other,4.425737723,40.14571
m212,Kenya,courtship,gular,Leaf_B1,other,1.017392123,25.3213853
m212,Kenya,courtship,gular,Leaf_B2,other,2.691731568,25.415089
m212,Kenya,courtship,gular,Leaf_T1,other,3.967140413,47.2564249
m212,Kenya,courtship,gular,Leaf_T2,other,2.26767068,45.7338058
m212,Kenya,courtship,gular,Stem1,other,3.568602516,27.3574703
m212,Kenya,courtship,gular,Stem2,other,2.723303005,32.7822289
m22a,Kenya,courtship,gular,Leaf_B1,other,2.971101296,19.6215568
m22a,Kenya,courtship,gular,Leaf_B2,other,4.323706119,19.7152606
m22a,Kenya,courtship,gular,Leaf_T1,other,4.408529464,41.5565965
m22a,Kenya,courtship,gular,Leaf_T2,other,3.897356826,40.0339774
m22a,Kenya,courtship,gular,Stem1,other,4.475489909,21.6576419
m22a,Kenya,courtship,gular,Stem2,other,3.975237818,27.0824005
m28a,Kenya,courtship,gular,Leaf_B1,other,5.525009668,32.6238249
m28a,Kenya,courtship,gular,Leaf_B2,other,7.094466177,32.7175286
m28a,Kenya,courtship,gular,Leaf_T1,other,3.529605713,54.5588645
m28a,Kenya,courtship,gular,Leaf_T2,other,5.285845823,53.0362455
m28a,Kenya,courtship,gular,Stem1,other,7.570077395,34.6599099
m28a,Kenya,courtship,gular,Stem2,other,6.958583246,40.0846685
m32a,Kenya,courtship,gular,Leaf_B1,other,5.197440009,30.6062559
m32a,Kenya,courtship,gular,Leaf_B2,other,6.828761041,30.6999596
m32a,Kenya,courtship,gular,Leaf_T1,other,3.299061656,52.5412955
m32a,Kenya,courtship,gular,Leaf_T2,other,5.054815885,51.0186764
m32a,Kenya,courtship,gular,Stem1,other,7.345339609,32.6423409
m32a,Kenya,courtship,gular,Stem2,other,6.666657131,38.0670995
m52,Kenya,courtship,gular,Leaf_B1,other,3.929725692,39.0461011
m52,Kenya,courtship,gular,Leaf_B2,other,5.501932701,39.1398049
m52,Kenya,courtship,gular,Leaf_T1,other,2.677120297,60.9811408
m52,Kenya,courtship,gular,Leaf_T2,other,3.682373093,59.4585217
m52,Kenya,courtship,gular,Stem1,other,6.144208908,41.0821862
m52,Kenya,courtship,gular,Stem2,other,5.477659342,46.5069448
m52a,Kenya,courtship,gular,Leaf_B1,other,3.700055124,20.7973909
m52a,Kenya,courtship,gular,Leaf_B2,other,5.127368589,20.8910946
m52a,Kenya,courtship,gular,Leaf_T1,other,3.887267975,42.7324305
m52a,Kenya,courtship,gular,Leaf_T2,other,4.074077452,41.2098114
m52a,Kenya,courtship,gular,Stem1,other,5.432689583,22.8334759
m52a,Kenya,courtship,gular,Stem2,other,4.910562361,28.2582345
m55c,Kenya,courtship,gular,Leaf_B1,other,4.277467679,27.9667673
m55c,Kenya,courtship,gular,Leaf_B2,other,5.931014665,28.060471
m55c,Kenya,courtship,gular,Leaf_T1,other,2.441606075,49.9018069
m55c,Kenya,courtship,gular,Leaf_T2,other,3.950940159,48.3791878
m55c,Kenya,courtship,gular,Stem1,other,6.788640189,30.0028523
m55c,Kenya,courtship,gular,Stem2,other,5.933980251,35.4276109
m56a,Kenya,courtship,gular,Leaf_B1,other,2.411972561,33.0961386
m56a,Kenya,courtship,gular,Leaf_B2,other,4.079410081,33.1898423
m56a,Kenya,courtship,gular,Leaf_T1,other,3.385595255,55.0311783
m56a,Kenya,courtship,gular,Leaf_T2,other,3.019154974,53.5085592
m56a,Kenya,courtship,gular,Stem1,other,4.787031706,35.1322236
m56a,Kenya,courtship,gular,Stem2,other,3.952175524,40.5569823
m56c,Kenya,courtship,gular,Leaf_B1,other,1.99034101,17.4362975
m56c,Kenya,courtship,gular,Leaf_B2,other,3.625103022,17.5300012
m56c,Kenya,courtship,gular,Leaf_T1,other,3.796780714,39.3713371
m56c,Kenya,courtship,gular,Leaf_T2,other,2.958699193,37.848718
m56c,Kenya,courtship,gular,Stem1,other,4.327393852,19.4723825
m56c,Kenya,courtship,gular,Stem2,other,3.464703856,24.8971411
m63b,Kenya,courtship,gular,Leaf_B1,other,5.422048072,35.9204514
m63b,Kenya,courtship,gular,Leaf_B2,other,7.072875599,36.0141551
m63b,Kenya,courtship,gular,Leaf_T1,other,2.430322591,57.8554911
m63b,Kenya,courtship,gular,Leaf_T2,other,4.824258176,56.332872
m63b,Kenya,courtship,gular,Stem1,other,7.85452959,37.9565364
m63b,Kenya,courtship,gular,Stem2,other,7.082378027,43.3812951
m64,Kenya,courtship,gular,Leaf_B1,other,4.251268314,29.5136736
m64,Kenya,courtship,gular,Leaf_B2,other,5.87030371,29.6073773
m64,Kenya,courtship,gular,Leaf_T1,other,3.136354714,51.4487132
m64,Kenya,courtship,gular,Leaf_T2,other,4.286384295,49.9260941
m64,Kenya,courtship,gular,Stem1,other,6.382009479,31.5497586
m64,Kenya,courtship,gular,Stem2,other,5.705430426,36.9745172
m64,Kenya,courtship,gular,Leaf_B1,other,4.276920564,25.530688
m64,Kenya,courtship,gular,Leaf_B2,other,5.782516548,25.6243918
m64,Kenya,courtship,gular,Leaf_T1,other,3.91923452,47.4657277
m64,Kenya,courtship,gular,Leaf_T2,other,4.611639816,45.9431086
m64,Kenya,courtship,gular,Stem1,other,6.064139096,27.5667731
m64,Kenya,courtship,gular,Stem2,other,5.508264184,32.9915317
m64b,Kenya,courtship,gular,Leaf_B1,other,8.003283884,34.4970555
m64b,Kenya,courtship,gular,Leaf_B2,other,9.600091023,34.5907592
m64b,Kenya,courtship,gular,Leaf_T1,other,4.135187303,56.4320951
m64b,Kenya,courtship,gular,Leaf_T2,other,7.063957132,54.909476
m64b,Kenya,courtship,gular,Stem1,other,10.37117771,36.5331405
m64b,Kenya,courtship,gular,Stem2,other,9.664813924,41.9578991
m74a,Kenya,courtship,gular,Leaf_B1,other,4.790538025,26.3061836
m74a,Kenya,courtship,gular,Leaf_B2,other,6.443745386,26.3998874
m74a,Kenya,courtship,gular,Leaf_T1,other,3.471299366,48.2412233
m74a,Kenya,courtship,gular,Leaf_T2,other,4.90777098,46.7186042
m74a,Kenya,courtship,gular,Stem1,other,6.920728981,28.3422687
m74a,Kenya,courtship,gular,Stem2,other,6.20753105,33.7670273
m74b,Kenya,courtship,gular,Leaf_B1,other,5.178656442,33.3368631
m74b,Kenya,courtship,gular,Leaf_B2,other,6.828132787,33.4305668
m74b,Kenya,courtship,gular,Leaf_T1,other,2.508011957,55.2719027
m74b,Kenya,courtship,gular,Leaf_T2,other,4.686464673,53.7492836
m74b,Kenya,courtship,gular,Stem1,other,7.556550419,35.3729481
m74b,Kenya,courtship,gular,Stem2,other,6.806016179,40.7977067
m74b,Kenya,courtship,gular,Leaf_B1,other,2.480381599,33.0447038
m74b,Kenya,courtship,gular,Leaf_B2,other,4.144062774,33.1384075
m74b,Kenya,courtship,gular,Leaf_T1,other,2.793536079,54.9797435
m74b,Kenya,courtship,gular,Leaf_T2,other,2.559942526,53.4571244
m74b,Kenya,courtship,gular,Stem1,other,5.022857122,35.0807888
m74b,Kenya,courtship,gular,Stem2,other,4.189328017,40.5055475
m7a,Kenya,courtship,gular,Leaf_B1,other,3.218459907,33.0098195
m7a,Kenya,courtship,gular,Leaf_B2,other,2.821910029,33.1035232
m7a,Kenya,courtship,gular,Leaf_T1,other,7.251088147,54.9448591
m7a,Kenya,courtship,gular,Leaf_T2,other,4.887745457,53.4222401
m7a,Kenya,courtship,gular,Stem1,other,3.255988964,35.0459045
m7a,Kenya,courtship,gular,Stem2,other,2.663578966,40.4706631
m7c,Kenya,courtship,gular,Leaf_B1,other,3.990156456,23.4986204
m7c,Kenya,courtship,gular,Leaf_B2,other,5.625415238,23.5923241
m7c,Kenya,courtship,gular,Leaf_T1,other,2.436407397,45.43366
m7c,Kenya,courtship,gular,Leaf_T2,other,3.666481243,43.9110409
m7c,Kenya,courtship,gular,Stem1,other,6.537623721,25.5347054
m7c,Kenya,courtship,gular,Stem2,other,5.662169259,30.959464
m8,Kenya,courtship,gular,Leaf_B1,other,3.434453048,13.9292987
m8,Kenya,courtship,gular,Leaf_B2,other,4.166131993,14.0230024
m8,Kenya,courtship,gular,Leaf_T1,other,6.189933881,35.8643383
m8,Kenya,courtship,gular,Leaf_T2,other,4.886295909,34.3417192
m8,Kenya,courtship,gular,Stem1,other,4.618967747,15.9653837
m8,Kenya,courtship,gular,Stem2,other,3.801151409,21.3901423
m8a,Kenya,courtship,gular,Leaf_B1,other,3.020190729,27.9087324
m8a,Kenya,courtship,gular,Leaf_B2,other,4.594930942,28.0024361
m8a,Kenya,courtship,gular,Leaf_T1,other,2.222542745,49.8437721
m8a,Kenya,courtship,gular,Leaf_T2,other,2.525071053,48.321153
m8a,Kenya,courtship,gular,Stem1,other,5.49641937,29.9448175
m8a,Kenya,courtship,gular,Stem2,other,4.748035158,35.3695761
m8a,Kenya,courtship,gular,Leaf_B1,other,3.260181174,31.5242096
m8a,Kenya,courtship,gular,Leaf_B2,other,4.829842649,31.6179133
m8a,Kenya,courtship,gular,Leaf_T1,other,2.628138236,53.4592492
m8a,Kenya,courtship,gular,Leaf_T2,other,3.056572106,51.9366301
m8a,Kenya,courtship,gular,Stem1,other,5.549246972,33.5602946
m8a,Kenya,courtship,gular,Stem2,other,4.858341201,38.9850532
m8c,Kenya,courtship,gular,Leaf_B1,other,5.376752975,26.861291
m8c,Kenya,courtship,gular,Leaf_B2,other,7.008603761,26.9549947
m8c,Kenya,courtship,gular,Leaf_T1,other,2.305976533,48.7963307
m8c,Kenya,courtship,gular,Leaf_T2,other,4.710418997,47.2737116
m8c,Kenya,courtship,gular,Stem1,other,7.793448399,28.897376
m8c,Kenya,courtship,gular,Stem2,other,7.04397414,34.3221347
m8c,Kenya,courtship,gular,Leaf_B1,other,7.29769837,16.5675644
m8c,Kenya,courtship,gular,Leaf_B2,other,8.92823273,16.6612681
m8c,Kenya,courtship,gular,Leaf_T1,other,4.101688665,38.502604
m8c,Kenya,courtship,gular,Leaf_T2,other,6.723537152,36.9799849
m8c,Kenya,courtship,gular,Stem1,other,9.540772409,18.6036494
m8c,Kenya,courtship,gular,Stem2,other,8.853663633,24.028408
X29a,Kenya,courtship,gular,Leaf_B1,other,6.190060058,25.8160781
X29a,Kenya,courtship,gular,Leaf_B2,other,7.832246927,25.9097818
X29a,Kenya,courtship,gular,Leaf_T1,other,3.118902829,47.7511178
X29a,Kenya,courtship,gular,Leaf_T2,other,5.622061152,46.2284987
X29a,Kenya,courtship,gular,Stem1,other,8.518657081,27.8521631
X29a,Kenya,courtship,gular,Stem2,other,7.793244106,33.2769218
m101,Hawaii,courtship,midflank,Leaf_B1,own,3.391144367,30.1761307
m101,Hawaii,courtship,midflank,Leaf_B2,own,5.036293451,30.2698344
m101,Hawaii,courtship,midflank,Leaf_T1,own,3.040992724,52.1111703
m101,Hawaii,courtship,midflank,Leaf_T2,own,3.59729227,50.5885513
m101,Hawaii,courtship,midflank,Stem1,own,5.619898595,32.2122157
m101,Hawaii,courtship,midflank,Stem2,own,4.89165672,37.6369744
m101b,Hawaii,courtship,midflank,Leaf_B1,own,4.343485908,28.6137588
m101b,Hawaii,courtship,midflank,Leaf_B2,own,5.962568621,28.7074625
m101b,Hawaii,courtship,midflank,Leaf_T1,own,2.29516144,50.5487985
m101b,Hawaii,courtship,midflank,Leaf_T2,own,3.904012176,49.0261794
m101b,Hawaii,courtship,midflank,Stem1,own,6.692793245,30.6498438
m101b,Hawaii,courtship,midflank,Stem2,own,5.970605238,36.0746025
m101c,Hawaii,courtship,midflank,Leaf_B1,own,2.252703242,28.1499413
m101c,Hawaii,courtship,midflank,Leaf_B2,own,3.841934326,28.243645
m101c,Hawaii,courtship,midflank,Leaf_T1,own,3.921738363,50.0849809
m101c,Hawaii,courtship,midflank,Leaf_T2,own,3.224525773,48.5623618
m101c,Hawaii,courtship,midflank,Stem1,own,4.516089633,30.1860263
m101c,Hawaii,courtship,midflank,Stem2,own,3.640420718,35.6107849
m104,Hawaii,courtship,midflank,Leaf_B1,own,4.349390234,31.2213743
m104,Hawaii,courtship,midflank,Leaf_B2,own,5.908092331,31.3150781
m104,Hawaii,courtship,midflank,Leaf_T1,own,3.203701622,53.156414
m104,Hawaii,courtship,midflank,Leaf_T2,own,4.293851337,51.6337949
m104,Hawaii,courtship,midflank,Stem1,own,6.398391274,33.2574594
m104,Hawaii,courtship,midflank,Stem2,own,5.777729129,38.682218
m21,Hawaii,courtship,midflank,Leaf_B1,own,6.019396959,35.1002733
m21,Hawaii,courtship,midflank,Leaf_B2,own,7.687138802,35.193977
m21,Hawaii,courtship,midflank,Leaf_T1,own,3.652762826,57.035313
m21,Hawaii,courtship,midflank,Leaf_T2,own,5.810958832,55.5126939
m21,Hawaii,courtship,midflank,Stem1,own,8.247789039,37.1363583
m21,Hawaii,courtship,midflank,Stem2,own,7.513919288,42.561117
m2bh,Hawaii,courtship,midflank,Leaf_B1,own,6.796452147,33.7848067
m2bh,Hawaii,courtship,midflank,Leaf_B2,own,8.362790944,33.8785105
m2bh,Hawaii,courtship,midflank,Leaf_T1,own,4.145242782,55.7198464
m2bh,Hawaii,courtship,midflank,Leaf_T2,own,6.361553924,54.1972273
m2bh,Hawaii,courtship,midflank,Stem1,own,8.854626972,35.8208918
m2bh,Hawaii,courtship,midflank,Stem2,own,8.252423496,41.2456504
m2d,Hawaii,courtship,midflank,Leaf_B1,own,1.349053901,20.5973134
m2d,Hawaii,courtship,midflank,Leaf_B2,own,2.634710913,20.6910171
m2d,Hawaii,courtship,midflank,Leaf_T1,own,4.796246972,42.5323531
m2d,Hawaii,courtship,midflank,Leaf_T2,own,3.1250781,41.009734
m2d,Hawaii,courtship,midflank,Stem1,own,2.945022505,22.6333984
m2d,Hawaii,courtship,midflank,Stem2,own,2.292426688,28.0581571
m40,Hawaii,courtship,midflank,Leaf_B1,own,4.514612775,32.0148313
m40,Hawaii,courtship,midflank,Leaf_B2,own,6.155499891,32.108535
m40,Hawaii,courtship,midflank,Leaf_T1,own,2.986088611,53.9498709
m40,Hawaii,courtship,midflank,Leaf_T2,own,4.430243479,52.4272519
m40,Hawaii,courtship,midflank,Stem1,own,6.720164154,34.0509163
m40,Hawaii,courtship,midflank,Stem2,own,6.015662149,39.475675
m40c,Hawaii,courtship,midflank,Leaf_B1,own,7.727944134,30.3248817
m40c,Hawaii,courtship,midflank,Leaf_B2,own,9.305367805,30.4185854
m40c,Hawaii,courtship,midflank,Leaf_T1,own,4.385692073,52.2599213
m40c,Hawaii,courtship,midflank,Leaf_T2,own,7.012358525,50.7373023
m40c,Hawaii,courtship,midflank,Stem1,own,9.921926163,32.3609667
m40c,Hawaii,courtship,midflank,Stem2,own,9.282662167,37.7857254
m40d,Hawaii,courtship,midflank,Leaf_B1,own,2.007801711,24.5728123
m40d,Hawaii,courtship,midflank,Leaf_B2,own,3.218774436,24.666516
m40d,Hawaii,courtship,midflank,Leaf_T1,own,4.380704209,46.5078519
m40d,Hawaii,courtship,midflank,Leaf_T2,own,3.001717734,44.9852328
m40d,Hawaii,courtship,midflank,Stem1,own,3.607073172,26.6088973
m40d,Hawaii,courtship,midflank,Stem2,own,3.090009017,32.0336559
m44b,Hawaii,courtship,midflank,Leaf_B1,own,2.545216163,24.046759
m44b,Hawaii,courtship,midflank,Leaf_B2,own,4.186406962,24.1404627
m44b,Hawaii,courtship,midflank,Leaf_T1,own,2.688433006,45.9817986
m44b,Hawaii,courtship,midflank,Leaf_T2,own,2.474053108,44.4591795
m44b,Hawaii,courtship,midflank,Stem1,own,5.155553595,26.082844
m44b,Hawaii,courtship,midflank,Stem2,own,4.288735382,31.5076026
m67d,Hawaii,courtship,midflank,Leaf_B1,own,1.600049734,18.3997591
m67d,Hawaii,courtship,midflank,Leaf_B2,own,3.185419723,18.4934628
m67d,Hawaii,courtship,midflank,Leaf_T1,own,4.243019748,40.3347988
m67d,Hawaii,courtship,midflank,Leaf_T2,own,3.022929804,38.8121797
m67d,Hawaii,courtship,midflank,Stem1,own,3.787657435,20.4358441
m67d,Hawaii,courtship,midflank,Stem2,own,2.93539637,25.8606028
m69,Hawaii,courtship,midflank,Leaf_B1,own,5.82545659,31.6761496
m69,Hawaii,courtship,midflank,Leaf_B2,own,7.497248508,31.7698533
m69,Hawaii,courtship,midflank,Leaf_T1,own,3.687357186,53.6111893
m69,Hawaii,courtship,midflank,Leaf_T2,own,5.70032716,52.0885702
m69,Hawaii,courtship,midflank,Stem1,own,8.109045851,33.7122346
m69,Hawaii,courtship,midflank,Stem2,own,7.316868296,39.1369933
m73d,Hawaii,courtship,midflank,Leaf_B1,own,2.976514046,13.586844
m73d,Hawaii,courtship,midflank,Leaf_B2,own,4.458653765,13.6805477
m73d,Hawaii,courtship,midflank,Leaf_T1,own,4.035594473,35.5218836
m73d,Hawaii,courtship,midflank,Leaf_T2,own,3.770044626,33.9992645
m73d,Hawaii,courtship,midflank,Stem1,own,4.735515125,15.622929
m73d,Hawaii,courtship,midflank,Stem2,own,4.148577955,21.0476876
m78,Hawaii,courtship,midflank,Leaf_B1,own,6.183583923,35.2574016
m78,Hawaii,courtship,midflank,Leaf_B2,own,7.816558281,35.3511053
m78,Hawaii,courtship,midflank,Leaf_T1,own,3.11560932,57.1924412
m78,Hawaii,courtship,midflank,Leaf_T2,own,5.601699657,55.6698221
m78,Hawaii,courtship,midflank,Stem1,own,8.495957948,37.2934866
m78,Hawaii,courtship,midflank,Stem2,own,7.782930989,42.7182452
m78b,Hawaii,courtship,midflank,Leaf_B1,own,5.328911327,28.6865019
m78b,Hawaii,courtship,midflank,Leaf_B2,own,6.987613599,28.7802056
m78b,Hawaii,courtship,midflank,Leaf_T1,own,3.311387165,50.6215416
m78b,Hawaii,courtship,midflank,Leaf_T2,own,5.189412278,49.0989225
m78b,Hawaii,courtship,midflank,Stem1,own,7.538142165,30.7225869
m78b,Hawaii,courtship,midflank,Stem2,own,6.818660764,36.1473456
m79c,Hawaii,courtship,midflank,Leaf_B1,own,2.200583888,30.1130895
m79c,Hawaii,courtship,midflank,Leaf_B2,own,3.837538502,30.2067932
m79c,Hawaii,courtship,midflank,Leaf_T1,own,3.61006411,52.0481292
m79c,Hawaii,courtship,midflank,Leaf_T2,own,2.963596057,50.5255101
m79c,Hawaii,courtship,midflank,Stem1,own,4.590298538,32.1491745
m79c,Hawaii,courtship,midflank,Stem2,own,3.717332891,37.5739332
m80b,Hawaii,courtship,midflank,Leaf_B1,own,3.566687511,32.1950776
m80b,Hawaii,courtship,midflank,Leaf_B2,own,5.202621958,32.2887813
m80b,Hawaii,courtship,midflank,Leaf_T1,own,3.351548504,54.1301173
m80b,Hawaii,courtship,midflank,Leaf_T2,own,3.932252256,52.6074982
m80b,Hawaii,courtship,midflank,Stem1,own,5.686035181,34.2311626
m80b,Hawaii,courtship,midflank,Stem2,own,4.976314008,39.6559213
m82d,Hawaii,courtship,midflank,Leaf_B1,own,3.724687213,22.865515
m82d,Hawaii,courtship,midflank,Leaf_B2,own,5.206668434,22.9592187
m82d,Hawaii,courtship,midflank,Leaf_T1,own,2.620305849,44.8005546
m82d,Hawaii,courtship,midflank,Leaf_T2,own,3.290054266,43.2779355
m82d,Hawaii,courtship,midflank,Stem1,own,5.916540948,24.9016
m82d,Hawaii,courtship,midflank,Stem2,own,5.286255299,30.3263586
m89,Hawaii,courtship,midflank,Leaf_B1,own,4.476337309,33.9339877
m89,Hawaii,courtship,midflank,Leaf_B2,own,6.125787327,34.0276915
m89,Hawaii,courtship,midflank,Leaf_T1,own,3.76177857,55.8690274
m89,Hawaii,courtship,midflank,Leaf_T2,own,4.847552347,54.3464083
m89,Hawaii,courtship,midflank,Stem1,own,6.591135419,35.9700728
m89,Hawaii,courtship,midflank,Stem2,own,5.827454156,41.3948314
m9,Hawaii,courtship,midflank,Leaf_B1,own,6.157371038,27.0612287
m9,Hawaii,courtship,midflank,Leaf_B2,own,7.824154355,27.1549324
m9,Hawaii,courtship,midflank,Leaf_T1,own,3.548632786,48.9962684
m9,Hawaii,courtship,midflank,Leaf_T2,own,5.842397276,47.4736493
m9,Hawaii,courtship,midflank,Stem1,own,8.425397934,29.0973137
m9,Hawaii,courtship,midflank,Stem2,own,7.687415744,34.5220724
m90,Hawaii,courtship,midflank,Leaf_B1,own,4.607748351,35.9267478
m90,Hawaii,courtship,midflank,Leaf_B2,own,6.261037362,36.0204515
m90,Hawaii,courtship,midflank,Leaf_T1,own,2.775555394,57.8617875
m90,Hawaii,courtship,midflank,Leaf_T2,own,4.407399899,56.3391684
m90,Hawaii,courtship,midflank,Stem1,own,6.891199009,37.9628328
m90,Hawaii,courtship,midflank,Stem2,own,6.160041364,43.3875915
m90,Hawaii,courtship,midflank,Leaf_B1,own,4.607748351,35.9267478
m90,Hawaii,courtship,midflank,Leaf_B2,own,6.261037362,36.0204515
m90,Hawaii,courtship,midflank,Leaf_T1,own,2.775555394,57.8617875
m90,Hawaii,courtship,midflank,Leaf_T2,own,4.407399899,56.3391684
m90,Hawaii,courtship,midflank,Stem1,own,6.891199009,37.9628328
m90,Hawaii,courtship,midflank,Stem2,own,6.160041364,43.3875915
m95d,Hawaii,courtship,midflank,Leaf_B1,own,2.852043852,24.9199836
m95d,Hawaii,courtship,midflank,Leaf_B2,own,4.383013637,25.0136873
m95d,Hawaii,courtship,midflank,Leaf_T1,own,3.758893789,46.8550233
m95d,Hawaii,courtship,midflank,Leaf_T2,own,3.518713129,45.3324042
m95d,Hawaii,courtship,midflank,Stem1,own,4.771107774,26.9560686
m95d,Hawaii,courtship,midflank,Stem2,own,4.141693695,32.3808273
m99,Hawaii,courtship,midflank,Leaf_B1,own,1.991558465,21.8070832
m99,Hawaii,courtship,midflank,Leaf_B2,own,3.480199296,21.900787
m99,Hawaii,courtship,midflank,Leaf_T1,own,4.103069943,43.7421229
m99,Hawaii,courtship,midflank,Leaf_T2,own,3.089160929,42.2195038
m99,Hawaii,courtship,midflank,Stem1,own,3.892990099,23.8431683
m99,Hawaii,courtship,midflank,Stem2,own,3.241120414,29.2679269
ms5,Hawaii,courtship,midflank,Leaf_B1,own,5.116525659,19.1847019
ms5,Hawaii,courtship,midflank,Leaf_B2,own,6.754830779,19.2784056
ms5,Hawaii,courtship,midflank,Leaf_T1,own,2.989742932,41.1197416
ms5,Hawaii,courtship,midflank,Leaf_T2,own,4.853200464,39.5971225
ms5,Hawaii,courtship,midflank,Stem1,own,7.346019917,21.2207869
ms5,Hawaii,courtship,midflank,Stem2,own,6.645018944,26.6455456
m108,Kenya,courtship,midflank,Leaf_B1,own,5.568448531,14.8398169
m108,Kenya,courtship,midflank,Leaf_B2,own,4.751199601,16.1585243
m108,Kenya,courtship,midflank,Leaf_T1,own,1.833285054,30.4936635
m108,Kenya,courtship,midflank,Leaf_T2,own,4.226737368,31.5694724
